Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
11,Tit For 2 Tats,3.57394155413552,0.8977007664111962,0.0,1.0,0.734744881360577,0.161135366421614,0.04000421370827046,0.06411553850953852,1.0,0.6614774343347215,1.0,0.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
12,Win-Shift Lose-Stay: D,3.5038562633824575,0.6261897894433227,6.0,0.0,0.24107815362647453,0.3943080931800357,0.27389537264460084,0.09071838054888902,0.0,1.0,1.0,0.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
13,Anti Tit For Tat,3.3147684600218916,0.6058823529411764,5.5,1.0,0.19310745269157842,0.4174559272111132,0.21668904942929423,0.17274757066801424,0.0,1.0,0.0,1.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
0,Evolved HMM 5,5.319051560758083,0.6437138468577405,3.0,1.0,0.5907751228945549,0.07483593348187689,0.18144336045287235,0.1529455831706958,1.0,0.4399177024123915,0.0,0.22835925397703202,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
1,Tit For Tat,5.205587364202748,0.7078144508115376,1.0,1.0,0.6238679249330685,0.09568475872555542,0.08412105960860017,0.19632625673277584,1.0,0.0,1.0,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
2,Win-Stay Lose-Shift,5.192837662337665,0.7639445398460853,1.0,1.0,0.6330397490840873,0.13671580782748521,0.10355836606424848,0.12668607702417894,1.0,0.0,0.0,1.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
3,Soft Joss: 0.9,5.190402366967664,0.7592024033541316,0.0,1.0,0.6402928923653421,0.11694946933874058,0.0776042019856979,0.1651534363102194,1.0,0.094359342164632,1.0,0.10140826004508585,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
4,GTFT: 0.33,5.1202960235784944,0.8209704220671319,0.0,1.0,0.656733491473322,0.1601004305265408,0.058317216858453744,0.12484886114168343,1.0,0.34930644377371284,1.0,0.3119311304510173,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
5,"ZD-GTFT-2: 0.25, 0.5",5.117728741947707,0.8207746593385151,0.0,1.0,0.6615020998705601,0.15838502181804573,0.05202406015956006,0.1280888181518342,1.0,0.6126315999986583,0.725664645884435,0.1441035083962275,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
6,Meta Winner: 13 players,5.115291379887036,0.11153702635774619,11.0,1.0,0.07398485002324785,0.03890878206069878,0.38040876163815596,0.5066976062778974,0.5324675947168648,0.5266497066255514,0.043319415448851775,0.058642191138121864,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
7,Tit For 2 Tats,5.115200918313499,0.807187328623504,0.0,1.0,0.6772203264310234,0.12935782528654194,0.01729233443613565,0.17612951384629907,1.0,0.6818332764771596,1.0,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
8,Defector,5.106340956340957,0.0,12.0,0.0,0.0,0.0,0.3496121096982749,0.6503878903017252,0.0,0.0,0.0,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
9,"ZD-Extort-2: 0.1111111111111111, 0.5",5.057515571953303,0.5389666957046171,6.0,1.0,0.4178671534260979,0.11914275924864617,0.13872577841472225,0.32426430891053365,0.9412982264293109,0.7722677727647307,0.2278358218793796,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
10,Cooperator,4.8756364325329855,1.0,0.0,1.0,0.6860747852387034,0.3139252147612967,0.0,0.0,1.0,1.0,0.0,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
11,Alternator,4.8632113214762835,0.5099847367082168,6.0,1.0,0.2286016508499771,0.2814936256695022,0.2872629385750702,0.2026417849054505,0.0,0.0,1.0,1.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
12,Win-Shift Lose-Stay: D,4.817146279956999,0.5904108689944867,7.0,0.0,0.24802401228422472,0.3351380545492134,0.2731995505611481,0.14363838260541384,0.0,1.0,1.0,0.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
13,Bully,4.807097539411492,0.5100972557764976,8.0,0.0,0.17397849040429036,0.33699440526781377,0.2940623501090179,0.194964754218878,0.0,1.0,0.0,1.0,5.65,3.11,5.93,4.51,0.07,0.04,95,167,probabilistic,14,8
